,z,t,theta_train
1389,-11.0,1.608,0.4001374579430418
1390,-11.0,1.62,0.40646729371525264
1391,-11.0,1.632,0.4043434404540325
1392,-11.0,1.644,0.4016629839310499
1393,-11.0,1.656,0.39906782578895994
1394,-11.0,1.6680000000000001,0.40185213964453315
1395,-11.0,1.68,0.3978005333547295
1396,-11.0,1.692,0.40145122195760363
1397,-11.0,1.704,0.39365524079397124
1398,-11.0,1.716,0.3840101896520632
1399,-11.0,1.7280000000000002,0.387054822111762
1400,-11.0,1.74,0.38241063200895875
1401,-11.0,1.7519999999999998,0.3868907516358853
1402,-11.0,1.764,0.38033324538421615
1403,-11.0,1.776,0.38280502984748727
1404,-11.0,1.788,0.3770492097523537
1405,-11.0,1.8,0.38264709083004417
1406,-11.0,1.8119999999999998,0.388222400817507
1407,-11.0,1.824,0.38350767373643024
1408,-11.0,1.8359999999999999,0.38223684430576094
1409,-11.0,1.848,0.37815533501299603
1410,-11.0,1.86,0.37551484898766363
1411,-11.0,1.8719999999999999,0.3776036849693496
1412,-11.0,1.884,0.3806924152970361
1413,-11.0,1.896,0.37664499759373665
1414,-11.0,1.908,0.38270152120661005
1415,-11.0,1.92,0.37924106538343516
1416,-11.0,1.932,0.3690778080220015
1417,-11.0,1.944,0.3771797139826062
1418,-11.0,1.956,0.3753341784616847
1419,-11.0,1.9680000000000002,0.3776780024470544
1420,-11.0,1.98,0.37449499587062995
1421,-11.0,1.992,0.37115916705421387
1422,-11.0,2.004,0.37282659376763927
1423,-11.0,2.016,0.37279914431124656
1424,-11.0,2.028,0.37456153341977155
1425,-11.0,2.04,0.36941015303673663
1426,-11.0,2.052,0.36608139539347795
1427,-11.0,2.064,0.36971624059915714
1428,-11.0,2.076,0.3675822804211082
1429,-11.0,2.088,0.3734471743320999
1430,-11.0,2.1,0.37927281990240186
1431,-11.0,2.112,0.39011424971858355
1432,-11.0,2.124,0.38563908956567416
1433,-11.0,2.136,0.3908333222958692
1434,-11.0,2.148,0.39426571151915946
1435,-11.0,2.16,0.3996308557532714
1436,-11.0,2.1719999999999997,0.40028314317051594
1437,-11.0,2.184,0.4067383707081283
1438,-11.0,2.1959999999999997,0.41881137666271023
1439,-11.0,2.208,0.4055402439488123
1440,-11.0,2.22,0.4128070284656903
1441,-11.0,2.2319999999999998,0.41761254399716025
1442,-11.0,2.244,0.41710252780008295
1443,-11.0,2.256,0.4246739118026064
1444,-11.0,2.268,0.43148959194835607
1445,-11.0,2.28,0.42146539346075856
1446,-11.0,2.2920000000000003,0.42100904866731187
1447,-11.0,2.3040000000000003,0.43240928508750387
1448,-11.0,2.316,0.43142236220358166
1449,-11.0,2.3280000000000003,0.427455907699075
1450,-11.0,2.34,0.4365927932002002
1451,-11.0,2.352,0.43293263121367653
1452,-11.0,2.364,0.431268034212493
1453,-11.0,2.376,0.42600026912495625
1454,-11.0,2.388,0.43571092058473304
1455,-11.0,2.4,0.42838562605047115
1456,-11.0,2.412,0.4286900285353926
1457,-11.0,2.424,0.43229819139024533
1458,-11.0,2.436,0.4409399439902812
1459,-11.0,2.448,0.4372697680915325
1460,-11.0,2.46,0.4422690273433451
1461,-11.0,2.472,0.43919738861537216
1462,-11.0,2.484,0.4516472788015417
1463,-11.0,2.496,0.43593155967800745
1464,-11.0,2.508,0.43810381716290664
1465,-11.0,2.52,0.44084332175984403
1466,-11.0,2.532,0.4328516035859911
1467,-11.0,2.544,0.42779347341585555
1468,-11.0,2.556,0.42065896470968756
1469,-11.0,2.568,0.43088587162091785
1470,-11.0,2.58,0.42785923679626836
1471,-11.0,2.592,0.4252083598145161
1472,-11.0,2.6039999999999996,0.42308287209596346
1473,-11.0,2.616,0.42092874980061346
1474,-11.0,2.628,0.4210739510544522
1475,-11.0,2.64,0.41488438408992684
1476,-11.0,2.6519999999999997,0.4183939839543768
1477,-11.0,2.6639999999999997,0.4197939362297164
1478,-11.0,2.676,0.42238553997272943
1479,-11.0,2.688,0.41333874456387926
1480,-11.0,2.7,0.41299386239206143
1481,-11.0,2.7119999999999997,0.41252817468907377
1482,-11.0,2.7239999999999998,0.4228164203443761
1483,-11.0,2.736,0.4167033305493856
1484,-11.0,2.748,0.40201525852364206
1485,-11.0,2.76,0.40373041859491005
1486,-11.0,2.772,0.40411346350075655
1487,-11.0,2.7840000000000003,0.4051639982793055
1488,-11.0,2.7960000000000003,0.39979883569915875
1489,-11.0,2.8080000000000003,0.39897399235739395
1490,-11.0,2.82,0.39664102260140705
1491,-11.0,2.832,0.3954550415443789
1492,-11.0,2.844,0.3951987064532709
1493,-11.0,2.8560000000000003,0.4000907178280089
1494,-11.0,2.8680000000000003,0.3920969860750399
1495,-11.0,2.88,0.3979827536546364
1496,-11.0,2.892,0.3945812104708957
1497,-11.0,2.904,0.3951924498562878
1498,-11.0,2.9160000000000004,0.3975923051238702
1499,-11.0,2.928,0.3932398977859889
1500,-11.0,2.94,0.39316117330519357
1501,-11.0,2.952,0.3892392416314493
1502,-11.0,2.964,0.39488673650781164
1503,-11.0,2.9760000000000004,0.39190988718003167
1504,-11.0,2.988,0.386494346767112
1505,-11.0,3.0,0.38929096095391136
1506,-13.0,0.0,0.1749504196277734
1507,-13.0,0.012,0.17903533047329245
1508,-13.0,0.024,0.1882809111431657
1509,-13.0,0.036000000000000004,0.17573680719815718
1510,-13.0,0.048,0.18340316145387445
1511,-13.0,0.06,0.17952738213202438
1512,-13.0,0.07200000000000001,0.1849036735230188
1513,-13.0,0.084,0.18627667907735668
1514,-13.0,0.096,0.18120122131687905
1515,-13.0,0.10800000000000001,0.18238820800917088
1516,-13.0,0.12,0.1921573180366996
1517,-13.0,0.132,0.17992143944421457
1518,-13.0,0.14400000000000002,0.18138938538317126
1519,-13.0,0.156,0.19045854969030968
1520,-13.0,0.168,0.17895116911471837
1521,-13.0,0.18,0.18317969836017484
1522,-13.0,0.192,0.17757648889386146
1523,-13.0,0.204,0.17905630447578733
1524,-13.0,0.21600000000000003,0.17553906683995685
1525,-13.0,0.228,0.17485184803580642
1526,-13.0,0.24,0.18060118669599898
1527,-13.0,0.252,0.1763148363450391
1528,-13.0,0.264,0.17414606691217063
1529,-13.0,0.276,0.17517602880850636
1530,-13.0,0.28800000000000003,0.17519394626084836
1531,-13.0,0.3,0.18266560852871053
1532,-13.0,0.312,0.20023680281048456
1533,-13.0,0.324,0.2293795376262682
1534,-13.0,0.336,0.24951276103464168
1535,-13.0,0.34800000000000003,0.2612910478870934
1536,-13.0,0.36,0.273809667638459
1537,-13.0,0.37200000000000005,0.277429460757657
1538,-13.0,0.384,0.2846638616379835
1539,-13.0,0.396,0.2882420517844441
1540,-13.0,0.408,0.2920074072587275
1541,-13.0,0.42,0.288355993510942
1542,-13.0,0.43200000000000005,0.29573343223443577
1543,-13.0,0.444,0.29802690328460435
1544,-13.0,0.456,0.2964246821594986
1545,-13.0,0.46799999999999997,0.3095397829572555
1546,-13.0,0.48,0.3016805603121307
1547,-13.0,0.49200000000000005,0.3012962334772941
1548,-13.0,0.504,0.3031199539248097
1549,-13.0,0.516,0.30820645840386773
1550,-13.0,0.528,0.308852326795523
1551,-13.0,0.54,0.30745679667660786
1552,-13.0,0.552,0.3018963488757602
1553,-13.0,0.5640000000000001,0.31220472663244375
1554,-13.0,0.5760000000000001,0.3027703405961989
1555,-13.0,0.588,0.3053903872439768
1556,-13.0,0.6,0.30709074973428874
1557,-13.0,0.612,0.29758823199303724
1558,-13.0,0.624,0.3070919419450245
1559,-13.0,0.636,0.29992378596232894
1560,-13.0,0.648,0.3101993704217037
1561,-13.0,0.66,0.3131028260102233
1562,-13.0,0.672,0.30532352320849543
1563,-13.0,0.684,0.3024398976604143
1564,-13.0,0.6960000000000001,0.3022041373646756
1565,-13.0,0.708,0.30706380119829135
1566,-13.0,0.72,0.3066564571667928
1567,-13.0,0.732,0.3167312053702754
1568,-13.0,0.7440000000000001,0.304726843091143
1569,-13.0,0.7559999999999999,0.3175282638512418
1570,-13.0,0.768,0.30883989602431466
1571,-13.0,0.78,0.3076296760046124
1572,-13.0,0.792,0.30527217126750633
1573,-13.0,0.804,0.3108738698802197
1574,-13.0,0.8160000000000001,0.2942551673800073
