,z,t,theta_train
1658,-13.0,1.824,0.17327346781429206
1659,-13.0,1.8359999999999999,0.18095369301832404
1660,-13.0,1.848,0.17506107530025505
1661,-13.0,1.86,0.16953417425229927
1662,-13.0,1.8719999999999999,0.17336292156316327
1663,-13.0,1.884,0.16671905307791646
1664,-13.0,1.896,0.17471361957008688
1665,-13.0,1.908,0.1695810870478637
1666,-13.0,1.92,0.17633822833488075
1667,-13.0,1.932,0.1747053936172753
1668,-13.0,1.944,0.167923147332495
1669,-13.0,1.956,0.1696383002747477
1670,-13.0,1.9680000000000002,0.16521484130642602
1671,-13.0,1.98,0.16732414209037497
1672,-13.0,1.992,0.1623575292035721
1673,-13.0,2.004,0.1724980665205585
1674,-13.0,2.016,0.15988618115601658
1675,-13.0,2.028,0.1706750261876669
1676,-13.0,2.04,0.162486169933954
1677,-13.0,2.052,0.17497721937587607
1678,-13.0,2.064,0.16540519681262097
1679,-13.0,2.076,0.16020136370504615
1680,-13.0,2.088,0.16723324996425112
1681,-13.0,2.1,0.17585270688216728
1682,-13.0,2.112,0.1703395295204497
1683,-13.0,2.124,0.16172422147607152
1684,-13.0,2.136,0.1812116817275323
1685,-13.0,2.148,0.18697289876848255
1686,-13.0,2.16,0.19377618402693772
1687,-13.0,2.1719999999999997,0.21516229392774183
1688,-13.0,2.184,0.22906302952042082
1689,-13.0,2.1959999999999997,0.23778585112569836
1690,-13.0,2.208,0.25171737235333425
1691,-13.0,2.22,0.25521363685963483
1692,-13.0,2.2319999999999998,0.26952729605885467
1693,-13.0,2.244,0.27661482319352276
1694,-13.0,2.256,0.27999311105499003
1695,-13.0,2.268,0.28721484379432
1696,-13.0,2.28,0.28088789040809614
1697,-13.0,2.2920000000000003,0.28970974915313774
1698,-13.0,2.3040000000000003,0.2681939199729142
1699,-13.0,2.316,0.2836203435756604
1700,-13.0,2.3280000000000003,0.27700534860929416
1701,-13.0,2.34,0.287412521759688
1702,-13.0,2.352,0.2755544337873183
1703,-13.0,2.364,0.27578529953521136
1704,-13.0,2.376,0.2740236967420812
1705,-13.0,2.388,0.2651889849512094
1706,-13.0,2.4,0.2597569283949237
1707,-13.0,2.412,0.2644220748148377
1708,-13.0,2.424,0.2608122740343838
1709,-13.0,2.436,0.2724869391382209
1710,-13.0,2.448,0.2630125050297018
1711,-13.0,2.46,0.2646185933200051
1712,-13.0,2.472,0.2582776777231983
1713,-13.0,2.484,0.2608078238744954
1714,-13.0,2.496,0.2534975703531574
1715,-13.0,2.508,0.257112753957797
1716,-13.0,2.52,0.2468514231344682
1717,-13.0,2.532,0.24945727718571667
1718,-13.0,2.544,0.25396167646261963
1719,-13.0,2.556,0.2544493160852504
1720,-13.0,2.568,0.24737510648925265
1721,-13.0,2.58,0.2436429148822303
1722,-13.0,2.592,0.24679902835330836
1723,-13.0,2.6039999999999996,0.24373564788538477
1724,-13.0,2.616,0.2535160912954446
1725,-13.0,2.628,0.2392455160150202
1726,-13.0,2.64,0.24236076994791428
1727,-13.0,2.6519999999999997,0.23896561102769934
1728,-13.0,2.6639999999999997,0.23675146612990464
1729,-13.0,2.676,0.24244775140272998
1730,-13.0,2.688,0.23804414234549306
1731,-13.0,2.7,0.23632226766329767
1732,-13.0,2.7119999999999997,0.2261224971262521
1733,-13.0,2.7239999999999998,0.23192468894875665
1734,-13.0,2.736,0.2408645189369788
1735,-13.0,2.748,0.23626306226037655
1736,-13.0,2.76,0.2321640788612495
1737,-13.0,2.772,0.2340427149411263
1738,-13.0,2.7840000000000003,0.22495332800038606
1739,-13.0,2.7960000000000003,0.23509950603970112
1740,-13.0,2.8080000000000003,0.2280408063585389
1741,-13.0,2.82,0.22245874638358587
1742,-13.0,2.832,0.2304889889858873
1743,-13.0,2.844,0.2247573186083904
1744,-13.0,2.8560000000000003,0.22514473081200154
1745,-13.0,2.8680000000000003,0.22106068864054318
1746,-13.0,2.88,0.23130550149376822
1747,-13.0,2.892,0.22260442507247138
1748,-13.0,2.904,0.2293393676964819
1749,-13.0,2.9160000000000004,0.22028323977587652
1750,-13.0,2.928,0.21573690872217796
1751,-13.0,2.94,0.22021960786019884
1752,-13.0,2.952,0.2210296182362511
1753,-13.0,2.964,0.22277806073222028
1754,-13.0,2.9760000000000004,0.22047404875908755
1755,-13.0,2.988,0.21914495884266258
1756,-13.0,3.0,0.2132344592889687
1757,-15.0,0.0,0.07205879197337685
1758,-15.0,0.012,0.06474598251300254
1759,-15.0,0.024,0.0641359817887358
1760,-15.0,0.036000000000000004,0.07424001829640273
1761,-15.0,0.048,0.07726812918108222
1762,-15.0,0.06,0.06278806943586752
1763,-15.0,0.07200000000000001,0.06755614479714425
1764,-15.0,0.084,0.07128257524524442
1765,-15.0,0.096,0.06508486385194343
1766,-15.0,0.10800000000000001,0.064060440127941
1767,-15.0,0.12,0.07588782324808728
1768,-15.0,0.132,0.07313765422579119
1769,-15.0,0.14400000000000002,0.06944984024640442
1770,-15.0,0.156,0.0662592428694493
1771,-15.0,0.168,0.07108366722171085
1772,-15.0,0.18,0.07779673591556444
1773,-15.0,0.192,0.07076048578242039
1774,-15.0,0.204,0.08053483922876366
